URL,Project,City,Text,Username,Date,Likes,Dislikes,Total Votes
https://mitmachen.jena.de/westbahnhofstrasse,Westbahnhofstraße,Jena,Braucht es da hoch wirklich eine neue Tram Strecke?Sollte man diese Str nicht nur im Umfeld ertüchtigen und vor allem muss diese Straße gerade im Dunkeln heller werden... Hier ist es viel zu dunkel für diese Lage.,Patzak,05. Februar 2024 10:42:02,2,5,7
https://mitmachen.jena.de/westbahnhofstrasse,Westbahnhofstraße,Jena,Bei dem dichten Busverkehr dort ist eine Tram auf jeden Fall sinnvoll. Das entlastet auch den Straßenverkehr.,PM,06. Februar 2024 12:48:52,6,0,6
https://mitmachen.jena.de/westbahnhofstrasse,Westbahnhofstraße,Jena,"Da die Straßenbahn allerdings mit dem MIV auf der Straße mitfährt, würde die genauso im Stau stehen. Besser wäre eine separate Busspur. Allerdings war der Neubau an der Ecke Kochstraße meiner Meinang nach ein großer Fehler. Denn so ist die Westbahnhofstraße noch enger als vorher, wo für für eine Straßenbahn erst recht kein Platz mehr da ist. Der Abbruch der eingeschossigen Gewerbebauten gegenüber dem Trottoir wäre dann eben zwingend zugunsten einer Straßenbahntrasse erforderlich.",pfingstochse78,07. Februar 2024 09:48:18,0,4,4
https://mitmachen.jena.de/westbahnhofstrasse,Westbahnhofstraße,Jena,"Für zusätzliche Busspuren ist kein Platz. Die Straßenbahn braucht nicht mehr Platz als ein Bus (wegen der Spurführung sogar eher weniger). Die Bauten gegenüber dem Trottoir müssen der Erläuterung zufolge nicht wegen der Straßenbahn abgerissen werden. Ich stimme ihnen zu, dass der Neubau Ecke Kochstraße eine böse Bausünde ist.",PM,12. Februar 2024 15:06:56,6,0,6
https://mitmachen.jena.de/szenario-1-kurzfristige-flaechenverfuegbarkeit,Szenario 1 „Kurzfristige Flächenverfügbarkeit“,Jena,"Szenario 1 erfüllt den Anspruch eines neuen Verknüpfungspunktes und Tores zur Stadt am wenigsten. Es bleibt praktisch alles unverändert, außer dass der Bus durch eine Straßenbahn und die Baracke auf der Westseite durch drei niedrige Gewerbebauten ersetzt wird. Der Bahnhof bleibt versteckt und die Chance einer direkten Verbindung von Eisenbahn und Straßenbahn wird nicht genutzt. Da bin ich ganz bei Patzak: Wenn schon was machen, dann richtig.",PM,06. Februar 2024 15:01:23,7,0,7
https://mitmachen.jena.de/szenario-1-kurzfristige-flaechenverfuegbarkeit,Szenario 1 „Kurzfristige Flächenverfügbarkeit“,Jena,"Mir stellt sich die Frage, was der Eigentümer der ""Baracken"" von der Umnutzung seines Eigentums hält. Da es sich um ein separates Flurstück handelt, dürfte die Eigentümerschaft nicht mehr bei der Bahn liegen.",T. Wenig,08. Februar 2024 11:25:25,1,0,1
https://mitmachen.jena.de/szenario-1-kurzfristige-flaechenverfuegbarkeit,Szenario 1 „Kurzfristige Flächenverfügbarkeit“,Jena,"Dieser Plan scheint mir der schlechteste der 3 Vorschläge zu sein. Die 3 neuen Gewerbebauten sehen willkürlich aus und es sind weder Tiefgaragen für die Beschäftigten noch Stellplätze für Bahnreisende zu erkennen. Wenn Reisende mit Gepäck abgeholt werden oder man selbst zum Bahnhof gebracht wird, sind einfach ein paar Stellplätze notwendig. Es ist ja auch nicht jeder Zug pünktlich. Ich befürchte auserdem ein neues Nadelöhr an der Einfahrt der Otto Schott Strasse mit dem Berufsverkehr von und zu ZEISS.",RaEng,06. Februar 2024 07:28:40,6,0,6
https://mitmachen.jena.de/szenario-1-kurzfristige-flaechenverfuegbarkeit,Szenario 1 „Kurzfristige Flächenverfügbarkeit“,Jena,"naja, Stellplätze und Parkmöglichkeiten für Beschäftigte von Zeiss und Schott wird es auf deren Gelände zu Genüge geben.",Ronon,15. Februar 2024 15:55:02,0,0,0
https://mitmachen.jena.de/szenario-1-kurzfristige-flaechenverfuegbarkeit,Szenario 1 „Kurzfristige Flächenverfügbarkeit“,Jena,"Wenn man schon hier im Umfeld was verändern möchte dann richtig, das heißt das Szenario 3 wäre sicherlich die Beste Lösung.",Patzak,05. Februar 2024 10:37:37,9,2,11
https://mitmachen.jena.de/szenario-1-kurzfristige-flaechenverfuegbarkeit,Szenario 1 „Kurzfristige Flächenverfügbarkeit“,Jena,"Kassablanca e.V.: Inklusion bisher erfolgreich verhindert:Der normale Zugang für unsere Gäste ist für Rollstuhlfahrer ein unüberwindlichesHindernis. Es sind 34 Stufen… Auch das Hoch- und Heruntertragen despersonenbesetzten Rollstuhles durch 2 EinlasserInnen scheidet aufgrund derGefährlichkeit aus. Wenn da mal jemand daneben tritt oder den Halt verliert… nichtauszudenken…Die Situation mit Taxis dürfte der Stadt bekannt sein. Eine Fahrt mit Rollstuhl vom Westbahnhof aus findet spätestens bei der Steigung Felsenkellerstrasse ihr jähes Ende.Eine selbstbestimmte Teilhabe an Kultur ist für Menschen mit Behinderung bei uns kaum möglich. Privilegiert sind - wie fast immer - allein Autobesitzer - welche in diesem Fall zudem noch über ein Spezialfahrzeug verfügen müssen.Unser Behindertenzugang war früher direkt am Haupteingang Halle / Nordseite (Südende Bahnsteig 1) Hier befand sich mal ein Tor, welches mit Profilzylinder permanent abgeschlossen war. Der Bahnsteig wurde jedoch 2016 gekürzt. Das Tor haben wir herausgenommen und durch eine feste Doppelstabmatte ersetzen müssen. Wir brauchen die Erlaubnis fuer 4 (vier) Meter Weg vom Bahnsteigende herüber zum städtischen Grundstück auf welchem sich das Kassablanca befindet. Die Zuwegung dort plus Klingelanlage plus abschliessbares Tor ist schon vorhanden.Unsere Bemühungen fuer diese 4 Meter Weg sind seit 2017 im Gange. Eine Vertreterin der DB-AG war vor Ort, verschiedene Politiker zur Betrachtung, es gab eine Anfrage im Landtag usw. Jedoch bewegt sich NICHTS.+++ Das PDF ist auch von 2017 und daher nicht mehr ganz aktuell (z.B. ist das Tor inzwischen gebaut):https://www.dropbox.com/scl/fi/8n33flf7yuwgqx0mdktya/ZUGANG.pdf?rlkey=sw5r894dntcdthml8pghbx96u&dl=0",Kassablanca e.V.,13. Februar 2024 08:55:45,4,0,4
https://mitmachen.jena.de/szenario-1-kurzfristige-flaechenverfuegbarkeit,Szenario 1 „Kurzfristige Flächenverfügbarkeit“,Jena,Das ist ein unterstützenswertes Anliegen und sollte bei einer Neugestaltung unbedingt berücksichtigt werden!,Inga Glökler,16. Februar 2024 21:27:24,0,0,0
https://mitmachen.jena.de/szenario-1-kurzfristige-flaechenverfuegbarkeit,Szenario 1 „Kurzfristige Flächenverfügbarkeit“,Jena,Es gibt keine Parkplätze für die Leute die da jemanden abholen wollen.,Mark-Oh,05. Februar 2024 08:15:38,4,0,4
https://mitmachen.jena.de/szenario-1-kurzfristige-flaechenverfuegbarkeit,Szenario 1 „Kurzfristige Flächenverfügbarkeit“,Jena,ist die Auslastung denn bisher so groß? Also bisher konnte eigentlich jeder entweder vor oder hinter dem Westbahnhof (also auf beiden Seiten) parken und auf Reisende warten bzw. absetzen.,Ronon,15. Februar 2024 15:55:57,0,0,0
https://mitmachen.jena.de/szenario-1-kurzfristige-flaechenverfuegbarkeit,Szenario 1 „Kurzfristige Flächenverfügbarkeit“,Jena,"Das schlechteste der drei Szenarien. Im Prinzip bleibt, abgesehen von 3 merkwürdig geformten Bürohäusern, der Straßenbahn und ein paar Fahrradstellplätzen alles wie es ist. Das ist weder ein würdiges ""Tor zur Stadt"", noch bietet es mehr ""Aufenthaltsqualität"".",Brabax,14. Februar 2024 22:25:16,5,1,6
https://mitmachen.jena.de/szenario-1-kurzfristige-flaechenverfuegbarkeit,Szenario 1 „Kurzfristige Flächenverfügbarkeit“,Jena,"Diese Variante wird den zukünftigen Anforderungen nicht gerecht. Die Funktion, als ""Tor"" zu Jena fehlt völlig, das ist kein Entwurf der dem Anspruch Jenas als Lichtstadt und High Tech Zentrum gerecht wird. Der Bahnhof bleibt unsichtbar, versteckt am blinden Ende der Westbahnhofstraße.",Ralph Lenkert,16. Februar 2024 09:12:36,3,0,3
https://mitmachen.jena.de/szenario-1-kurzfristige-flaechenverfuegbarkeit,Szenario 1 „Kurzfristige Flächenverfügbarkeit“,Jena,"Die Art der gewerblichen Nutzung finde ich durchaus ausschlaggebend. Kleine, regionale Anbieter mit Laufkundschaft sind hier unbedingt zu bevorzugen. Die Läden, die in der Westbahnhofstraße gegenüber dem Trottoir ausziehen müssen, könnten doch sehr gut in die neuen Gewerbeflächen angesiedelt werden. Eine reine Nutzung als Bürofläche wäre aus meiner Sicht die schlechteste Lösung.Zur weiteren Aufwertung der Neubauten sollte eine Dach- und Fassadenbegrünung in Betracht gezogen werden. Der Magdelstieg oberhalb der Bahnunterführung ist schon jetzt ein Backofen im Sommer, dem kann mit einer konsequenten Begrünung entgegengewirkt werden. So wird auch die Aufenthaltsqualität erhöht durch kühlere Luft und höhere Luftqualität.",spiralse,16. Februar 2024 22:06:31,1,0,1
https://mitmachen.jena.de/szenario-1-kurzfristige-flaechenverfuegbarkeit,Szenario 1 „Kurzfristige Flächenverfügbarkeit“,Jena,Die 2 Taxihalte auf der Ostseite sind genau auf Höhe Ausgang Unterführung. Da müssen die Passanten dann um die Taxi herumlaufen. Das macht keinen Sinne. Besser davor oder danach anordnen. Gleiches gilt für Szenario 2.,Daniela Köhler,16. Februar 2024 21:33:58,1,0,1
https://mitmachen.jena.de/szenario-1-kurzfristige-flaechenverfuegbarkeit,Szenario 1 „Kurzfristige Flächenverfügbarkeit“,Jena,"Um die Planung umzusetzen, bedarf es städtischerseits einer konstruktiven und vertrauensvollen Zusammenarbeit mit der Bahn und mit den Eigentümern im Umfeld. Nach meinem Eindruck sind die Fähigkeiten der Stadt hier sehr limitiert.",T. Wenig,05. Februar 2024 22:26:29,1,0,1
https://mitmachen.jena.de/szenario-1-kurzfristige-flaechenverfuegbarkeit,Szenario 1 „Kurzfristige Flächenverfügbarkeit“,Jena,Leider wird dies so sein und gute Ideen bleiben nur ein Traum.,pfingstochse78,07. Februar 2024 08:19:12,0,0,0
https://mitmachen.jena.de/szenario-1-kurzfristige-flaechenverfuegbarkeit,Szenario 1 „Kurzfristige Flächenverfügbarkeit“,Jena,"Der Westbahnhof ist ein historisches Gebäude in einem (für Jenaer Verhältnisse) einigermaßermaßen historischen Umfeld. Die drei Umrisse suggerieren eine moderne Baugestaltung. Zu befürchten ist, dass sich die Entwürfe nicht in den bisherigen Baubestand einordnen und so kein harmonisches Gesamtbild entsteht. Durch den Zeiss-Neubau entsteht zwar moderne Architektur, was völlig angemessen ist, aber dieser befindet sich vom alten Bahnhofsgebäude aus gesehen, ""auf der anderen Seite"".  Das Fahrradparkplatz und der Bike-And-Ride-Stellplatz ist positiv zu bewerten.",JoSch,05. Februar 2024 20:24:10,2,1,3
https://mitmachen.jena.de/szenario-1-kurzfristige-flaechenverfuegbarkeit,Szenario 1 „Kurzfristige Flächenverfügbarkeit“,Jena,Die drei Umrisse mit gewerblicher Nutzung können innen ja modern sein. Die Fassade könnte stattdessen in Anlehnung an das historische Empfangsgebäude genauso mit rot-braunem Klinker verkleidet werden und so die unmittelbare Nähe zum Bahnhof aufzeigen.,pfingstochse78,07. Februar 2024 08:17:21,0,0,0
https://mitmachen.jena.de/szenario-1-kurzfristige-flaechenverfuegbarkeit,Szenario 1 „Kurzfristige Flächenverfügbarkeit“,Jena,Anstatt 3 kleiner Gebäude sollte man lieber ein großes bauen was im Erdgeschoss die Funktion eines Bahnhofsgebäudes über nehmen kann.,Mark-Oh,05. Februar 2024 08:17:43,2,1,3
https://mitmachen.jena.de/szenario-1-kurzfristige-flaechenverfuegbarkeit,Szenario 1 „Kurzfristige Flächenverfügbarkeit“,Jena,"Wozu, es gibt doch ein Bahnhofsgebäude. Dieses könnte man nur mal im innern modernisieren und mit mehr Sitzmöglichkeiten und Beheizung bzw. Belüftung ausstatten. Statt nur eine Unterführung vorzusehen, wäre noch praktisch eine Unterführung weiter hinten auf Höhe oder kurz vor dem Kassa. So könnte man den Westbahnhof von beiden Gleis-Seiten aus der jeweils anderen Richtung erreichen. Ist nämlich ein Krampf, wenn man immer bis zur aktuellen Unterführung laufen/rennen muss, um zum jeweils anderen Gleis zu gelangen.",Ronon,15. Februar 2024 15:59:42,0,0,0
https://mitmachen.jena.de/szenario-1-kurzfristige-flaechenverfuegbarkeit,Szenario 1 „Kurzfristige Flächenverfügbarkeit“,Jena,"Bei allen drei Varianten wäre eine zweite Unterführung zwischen den beiden Gleisen ungemein praktisch, da man so quasi von allen Richtungen aus, schneller zum jeweils anderen Gleis kommen würde. Also die heutige Unterführung beibehalten und eine zweite Unterführung weiter hinten so auf Höhe des Kassas oder 20m vor dem Kassa. Ist nämlich ein Krampf für Studierende der EAH oder auch für feiernde Pendler sowie Berufspendler zwischen den verbundenen Stadtteilen einerseits und anderen Städten andererseits immer erst vor zur aktuellen Unterführung zu hecheln, nur um zum anderen Gleis zu kommen, zumal Züge gerne auch mal etwas weiter hinten halten.Noch praktischer wäre, wenn all jene aus Richtung EAH/Carl-Zeiss-Promenade irgendwann mal die Otto-Schott-Straße umgehen könnten und bspw. hinter EAH direkt runter am Schottgelände vorbei direkt zum Westbahnhof gelängen. All jene, die dann Richtung Erfurt fahren müssten, könnten so schneller direkt auf die andere Gleis-Seite wechseln und umgekehrt, all jene, die aus Richtung Zentrum oder Paradiespark/Kassa kommen, aber Richtung Gera/Altenburg fahren müssen, könnten ebenfalls mit einer zweiten Unterführung schneller die Gleis-Seite wechseln.",Ronon,15. Februar 2024 16:16:38,0,0,0
https://mitmachen.jena.de/szenario-1-kurzfristige-flaechenverfuegbarkeit,Szenario 1 „Kurzfristige Flächenverfügbarkeit“,Jena,so würden wohl auch weniger Menschen einfach so über die Gleisen laufen.,Ronon,15. Februar 2024 16:27:43,0,0,0
https://mitmachen.jena.de/szenario-1-kurzfristige-flaechenverfuegbarkeit,Szenario 1 „Kurzfristige Flächenverfügbarkeit“,Jena,"Kurz hinter dem Kassa ist ein Tunnel unter den Gleisen. Der ist seit kurzem öffentlich und man erreicht ihn ganz einfach, wenn man vom Ende des Bahnsteigs ein paar Meter dem Weg entlang der Gleise in Richtung Göschwitz folgt.",Brabax,15. Februar 2024 21:21:25,0,0,0
https://mitmachen.jena.de/szenario-1-kurzfristige-flaechenverfuegbarkeit,Szenario 1 „Kurzfristige Flächenverfügbarkeit“,Jena,Sind denn wirklich 4 Stellplätze für die Bundespolizei notwendig?Ich denke 3 sollten auch reichen und den einen Stellplatz sollte man noch den Carsharing geben.,Mark-Oh,05. Februar 2024 08:12:56,0,0,0
https://mitmachen.jena.de/szenario-1-kurzfristige-flaechenverfuegbarkeit,Szenario 1 „Kurzfristige Flächenverfügbarkeit“,Jena,"die signifikante Erhöhung der Fahrradstellplätze ist dringend notwendig und zu begrüßen,wenn tatsächlich schon in Szenario 1 die StraBa-Haltestelle unter der Brücke möglich ist, dann auch gleich richtig gemeinsam mit Bahnsteigverlängerung und direkten Zugängen zu kombinierter StraBa- u. Bushaltestelle",Stig Ludwig,16. Februar 2024 23:26:19,1,1,2
https://mitmachen.jena.de/szenario-1-kurzfristige-flaechenverfuegbarkeit,Szenario 1 „Kurzfristige Flächenverfügbarkeit“,Jena,"Begrüßenswert an Szenario 1 finde ich die große Anzahl an Fahrradstellplätzen auf der Ostseite, so wie, dass der Individual-PKW-Verkehr von der Ostseite weggenommen werden soll (außer Parkplätze für DB, Mieter, Einsatzfahrzeuge etc.). Allerdings frage ich mich, ob dann überhaupt keine Kurzzeit-Parkplätze (Kiss&Ride) mehr vorgesehen sind? Könnten dafür nicht auf der Westseite Flächen bereitgestellt werden, evtl. auch durch die Reduzierung auf 2 statt 3 Gebäuden?Die große Anzahl an Radstellplätzen ist für mich wirklich zentral und bei diesem Entwurf attraktiv berücksichtigt. Schließlich wird der Westbahnhof täglich von zahlreichen Pendlern frequentiert und verfügt derzeit über deutlich zu wenige Rad-Stellplätze. As Anregung für das große B+R Parkhaus möchte einbringen, über eine Schließfach-Lösung für Fahrradhelme nachzudenken.Leider ist nicht eindeutig erkennbar, wo genau Bänke und Aufenthaltsbereiche geschaffen werden sollen. Hier fände ich es eine Überlegung, ob nicht noch näher am Bahnsteig (Gleis 1) bei der Packstation/den Parkplätzen Sitzmöglichkeiten und Grundflächen geschaffen werden könnten. Hierbei sollte dann allerdings dringend auf ausreichende Beleuchtung bei Nacht geachtet werden um Schmuddel-Ecken zu vermeiden. Auch Details wie Info-Tafeln für Touristen, aussagekräftige Wegweiser und evtl. ein Bereich für Kinder wären interessant zu bedenken.",Inga Glökler,16. Februar 2024 21:23:24,0,1,1
https://mitmachen.jena.de/szenario-1-kurzfristige-flaechenverfuegbarkeit,Szenario 1 „Kurzfristige Flächenverfügbarkeit“,Jena,"Finde ich ein gutes Konzept, da viel überdachte Fahrradparkplätze und Anschluss an die Straßenbahn. Ebenfalls die Aufteilung der Gewerbegebäude auf 3 Gebäude anstelle eines größeren finde ich gut.",JessicaR,16. Februar 2024 19:11:47,0,1,1
https://mitmachen.jena.de/szenario-1-kurzfristige-flaechenverfuegbarkeit,Szenario 1 „Kurzfristige Flächenverfügbarkeit“,Jena,"Es fehlen gleisnahe Fahrradparkplätze auf beiden Seiten des Bahnhofs. Die werden benötigt, da regelmäßig aufgrund ausgefallender Wagen die Pendler ihre Fahrräder (Verkehrswende hin oder her) bei Einfahren des Zuges schnell anschließen müssen. 12 Plätze an der Westseite sind indiskutabel, das Fahrradhaus von Zeiss ist ja lt. der Karte für die Öffenlichkeit nicht oder eingeschränkt nutzbar. Ein aufwändiges Anschließen der Räder in Parkhäusern ist nur für Reisende ohne Zeitdruck sinnvoll. Warum stattdessen Autoparkplätze für Mieter direkt am Bahngleis eingerichtet werden sollen, ist äußerst unverständlich.",Pendler,13. Februar 2024 21:21:11,1,1,2
https://mitmachen.jena.de/szenario-1-kurzfristige-flaechenverfuegbarkeit,Szenario 1 „Kurzfristige Flächenverfügbarkeit“,Jena,"Die 12 Fahrradstellplätze kämen hinzu, die 34 Stelleplätze auf der anderen Straßenseite bleiben demnach erhalten. Aber sie sind heute schon zu wenig, dann tun´s die 12 mehr auch nicht. Da sollte unbedingt noch mehr passieren. Ich komme von der Hornstraße runter und will nicht erst unter der Brücke durch und dann hoch zum Bahnhof, um mein Rad anzuschliessen. Das kostest viel zu viel Zeit und hat dann keinen Zeitgewinn mehr für mich.Irgendwie hat man sich ja mit Zeiss überworfen und keine Einigung finden können, dass auf die Westseite mehr Radstellplätze hinkommen können.",Daniela Köhler,16. Februar 2024 21:18:58,0,0,0
https://mitmachen.jena.de/szenario-1-kurzfristige-flaechenverfuegbarkeit,Szenario 1 „Kurzfristige Flächenverfügbarkeit“,Jena,"Da kurzfristige Flächenverfügbarkeit mehr oder weniger sofortige Umsetzung ermöglicht, ist dieses Szenario absolut zu begrüßen. Es erlaubt vor allem die aktuell maximal unzureichende Bike+Ride Situation substanziell zu verbessern. Darüber hinaus würden die 3 Bürogebäude eine dem Umfeld gerecht werdende Entree-Situation ermöglichen, die sich idealerweise architektonisch am neuen Zeiss-Campus orientiert.",KarSteN,06. Februar 2024 23:32:46,1,4,5
https://mitmachen.jena.de/szenario-1-kurzfristige-flaechenverfuegbarkeit,Szenario 1 „Kurzfristige Flächenverfügbarkeit“,Jena,"Der weit überwiegende Teil der Fahrgäste kommt aber nicht mit dem Bike und will auch nicht zu Zeiss, sondern kommt zu Fuß oder mit dem Bus über die Westbahnhofstraße. Diese Verkehrsströme müssen daher im Fokus stehen (was nicht bedeutet, dass nicht trotzdem auch die Bedingungen für Fahrradfahrer verbessert werden sollten). Daneben krankt der Westbahnhof schon immer daran, dass man ihn im Stadtbild nicht sieht, weil er quasi versteckt in einer Seitenstraße liegt. Das wird seiner heutigen Bedeutung aber nicht mehr gerecht. Beide Probleme löst nur Szenario 3. Würde man jetzt, nur weil sich Bike&Ride verbessern würde und es schneller machbar wäre, auf Szenario 1 abstellen, ist völlig klar, dass die Entwicklung damit am Ende wäre. Niemand würde ein paar Jahre später noch einmal anfangen und z.B. die gerade erst gebauten Bürogebäude wieder abreisen.",PM,07. Februar 2024 13:18:57,4,1,5
https://mitmachen.jena.de/szenario-1-kurzfristige-flaechenverfuegbarkeit,Szenario 1 „Kurzfristige Flächenverfügbarkeit“,Jena,Fokus auf Bike and Ride finde ich sehr gut.Zu den Gebäuden mit gewerblicher Nutzung: sechs Stockwerke sind meiner Meinung nach viel zu viel,Schlo,05. Februar 2024 21:56:05,1,4,5
https://mitmachen.jena.de/szenario-1-kurzfristige-flaechenverfuegbarkeit,Szenario 1 „Kurzfristige Flächenverfügbarkeit“,Jena,"Bitte nicht noch mehr Bebauung in diesem Teil der Stadt! Ich fände einen großen Kreisverkehr im nördlichen Planungsbereich wichtig. Der Kreuzungsbereich Otto-Schott-Straße/Magdelstieg ist schon jetzt überlastet und kann auch wegen Zeiss nicht so bleiben.  Die geplanten Hochbauten verbauen die Kreisverkehrsoption, ohne für Jena Mehrwert zu bieten. Wenn die Unterführung eh verändert wird, kann sie für einen Kreisel auch Teilflächen hergeben.",T. Wenig,08. Februar 2024 12:06:22,2,5,7
https://mitmachen.jena.de/engelplatz-variante-1,Engelplatz Variante 1,Jena,"Diese Variante ist die bessere, weil sie Bäume auf der Platzfläche vor der Außengastronomie vorsieht. Im Sommer wird der Platz jetzt schon unerträglich heiß, Verschattung macht den Aufenthalt erträglich. Bitte nicht den Brunnen wegmachen, der sich heute dort befindet. Ich sehe es auch so, dass die Straßenbahn dort unbedingt eine Haltestelle bekommen sollte. Theater, Post, Bibliothek, Einwohnermeldeamt und Ärztehaus, dort wollen viele Leute hin und der Abstand zwischen Holzmarkt und Westbahnhof ist schon recht groß.",Brabax,14. Februar 2024 23:28:53,8,0,8
https://mitmachen.jena.de/engelplatz-variante-1,Engelplatz Variante 1,Jena,"Die Unterschiede zwischen den beiden Varianten sind marginal. Beide gefallen mir sehr gut. Viel wichtiger als die Diskussion um das letzte Detail ist hier, dass der Platz vor dem Theater mitgestaltet wird, damit das Ganze ein einheitliches Bild ergibt. Der Blick auf Theater und Bibliothek muss frei sein, das heißt keine Zäune, Mauern oder parkende Autos mehr. Ideal wäre eine Gestaltung, wie sie der kleine Platz hatte, auf dem jetzt das neue Einwohnermeldeamt steht. Der war toll und ich habe sehr bedauert, dass er nur kurze Zeit existiert hat. Die Straßenbahn muss unbedingt eine Haltestelle am Theatervorplatz bekommen. Der Platz hat viel Potential!",AnneK,08. Februar 2024 00:04:30,6,0,6
https://mitmachen.jena.de/engelplatz-variante-1,Engelplatz Variante 1,Jena,"Ich kann mich auch noch an diesen kleinen bepflanzten Platz erinnern ... der war schön. Ich finde es auch sinnvoll, den Theatervorplatz mit in die Planung des Engelplatzes einzubeziehen. In der Vorweihnachtszeit könnten dann beispielsweise dort auch ein paar Buden mit Glühwein und tollen Leckereien stehen.Wichtig finde ich auch, dass die enge S-Kurve an der Einmündung Ernst-Abbe-Straße entschärft wird, damit Gelenkbusse dort nicht jedes Mal bei Gegenverkehr halten müssen (wäre auch erforderlich für eine später geplante Straßenbahntrasse):",pfingstochse78,08. Februar 2024 11:46:27,3,0,3
https://mitmachen.jena.de/engelplatz-variante-1,Engelplatz Variante 1,Jena,"Gute Idee mit dem Glühwein. Mit dem großen Platz der hier entstehen würde, könnte man einiges anstellen. Mit der Straßenbahn sollte es keine Begegnungsprobleme geben, weil die nicht ausschwenkt und auf einer fest definierten Spur fährt.",AnneK,08. Februar 2024 18:11:56,2,0,2
https://mitmachen.jena.de/engelplatz-variante-1,Engelplatz Variante 1,Jena,"Eine ehrlich gemeinte Frage: Warum darf der Blick auf die Bibliothek nicht verstellt werden? So schön die Bibkliothek innen geworden ist, so einfallslos finde ich sie von außen. Deshalb fände ich es sogar gut, wenn man ein paar große Bäume davor pflanzen würde. Wenn es keine Bäume auf dem Platz gibt, dann kommt da eine Neuauflage des Abbe-Platzes heraus, der im Sommer unerträglich ist.. Ich würde mir an dieser Stelle einen Wasser-Spielplatz wünschen, und gern auch eine Bepflanzung wie an der Stelle des Bürgerservice.",Heidrun Jänchen,15. Februar 2024 20:04:58,0,1,1
https://mitmachen.jena.de/engelplatz-variante-1,Engelplatz Variante 1,Jena,"Gegen Bäume habe ich absolut nichts. Im Gegenteil. Mir ging es nur darum, dass der Engelplatz künftig zu einem großen Platz wird, indem er sich linkerhand der Fahrbahn fortsetzt. Heute ist er ja nur eine Kreuzung mit einem etwas breiteren Bürgersteig auf der rechten Seite, während links der Blick immer an irgendwelchen Zäunen endet.",AnneK,15. Februar 2024 21:15:33,0,0,0
https://mitmachen.jena.de/engelplatz-variante-1,Engelplatz Variante 1,Jena,"Straßenbahnhaltestelle in beide Richtungen bietet sich am Engelplatz aufgrund der Einrichtungen dort auf jeden Fall an.Die Entfernung zwischen Teichgraben und Westbahnhof ist schon sehr groß.Problematisch sind die Haltestellen für den Radverkehr. Dort engt sich der Raum zwischen Schiene und Bahnsteig gefährlich ein, so dass u. U. eine Umfahrung (aber ohne Gefährdung der Fußgänger:innen) sinnvoll wäre, wenn platztechnisch möglich.Die Fahrbahn der Grietgasse für den gesamten rollenden Verkehr unter Beibehaltung der Fußwege, mit Tempo 20 für die einfache Querung Fußgänger:innen, ist ebenso sinnvoll.Je nach Verkehrsstärke und/oder Beibehaltung der Ampel wäre eine eigene Spur für die zügige Ausfahrt mit dem Rad aus der Grietgasse in Richtung Westbahnhofstraße mit weiterführender Radspur wünschenswert, um das leidige Gehwegfahren vor dem Theaterplatz zu reduzieren.Genügend Bäume für die Beschattung eher als kleine Rasenflächen und gerne einen Brunnen oder kleine Wasserfläche für etwas Kühlung. Außerdem Sitz- und Begegnungsflächen ohne Bewirtschaftung bzw. Konsumzwang. Auf dem Theatervorplatz auch gerne Beschattung, wobei hier für die Kulturarena u. a. Veranstaltungen die Möglichkeiten der gastronomischen Versorgung und der Fahrradabstellplätze nicht außer acht gelassen werden dürfen.",Dornekka,16. Februar 2024 22:16:25,3,0,3
https://mitmachen.jena.de/engelplatz-variante-1,Engelplatz Variante 1,Jena,"Ich sehe es genauso, wie Brabax",Mr.Moto,16. Februar 2024 11:46:29,3,0,3
https://mitmachen.jena.de/engelplatz-variante-1,Engelplatz Variante 1,Jena,Schöne Idee und vielen Dank an die Gestalter. Beide Vorschläge sind gut und sorgen für Belebung. Für uns als Gewerbetreibende im Postcarre´ gilt nach wie vor: eine gute Sicht-und Erreichbarkeit sowie während der Umbauphasen eine verbindliche und planungssichere Kommunikation seitens der Verantwortlichen. Viele Grüße von Silke Dombrowski und den progesundlern,Silke Dombrowski,13. Februar 2024 18:01:33,3,0,3
https://mitmachen.jena.de/engelplatz-variante-1,Engelplatz Variante 1,Jena,"ich finde die Unterschiede der beiden Varianten auch marginal. mehr Bäume schön! in beiden Vari fehlt mir der Radweg. Was genau soll Begegnungsfläche heißen? Spielstraße?! Ich würde begrüßen wenn die beiden Flächen (Kreuzungsbereich und Theatervorplatz) zusammen geplant werden., sodass eine stimmige Gestaltung entsteht.Wenn die Straßenoberfläche dafür neu gemacht wird, wäre ich auf jeden Fall für helle Beläge (gegen Aufheizung der Stadt). Ich könnte mir vorstellen dass die Grünflächen größer sind. Die Sitzmöglichkeit vor dem Italiener finde ich gut. Ich würde auch Sitzmöglichkeiten vor der Post und der Bibo anordnen. Einen Trinkbrunnen fänd ich gut",sil_via,07. Februar 2024 11:01:25,3,0,3
https://mitmachen.jena.de/engelplatz-variante-1,Engelplatz Variante 1,Jena,"Ich finde Variante 1 besser, weil hier 3 zusätzliche Bäume gepflanzt werden sollen. Schön wäre es, wenn vor der zukünftigen Stadtbibliothek - die ja in wenigen Wochen eröffnet werden soll - Ecke Neugasse auch noch 1, 2, ... Baume gepflanzt würden.",pfingstochse78,06. Februar 2024 20:23:45,3,0,3
